"","sample_name","tax_id","tax_level","genus_tax_id","name","common_name","category","is_phage","agg_score","max_z_score","nt_z_score","nt_rpm","nt_count","nt_contigs","nt_contig_r","nt_percent_identity","nt_alignment_length","nt_e_value","nt_bg_mean","nt_bg_stdev","nt_bg_mean_mass_normalized","nt_bg_stdev_mass_normalized","nr_z_score","nr_rpm","nr_count","nr_contigs","nr_contig_r","nr_percent_identity","nr_alignment_length","nr_e_value","nr_bg_mean","nr_bg_stdev","nr_bg_mean_mass_normalized","nr_bg_stdev_mass_normalized","species_tax_ids","expected_bg_count","p_val","p_adj"
"1085","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",1019,1,1016,"Capnocytophaga sputigena","","bacteria","false",0.360357803885042,2.72229206105512,2.72229206105512,0.0424776905576278,4,NA,NA,98.15,109,"10^-59.9382",0.00152734,0.0150426,NA,NA,-0.227658294896246,0.0637165358364417,6,NA,NA,97.6333,49.5,"10^-307.653",0.27148,0.912611,NA,NA,"",0,0,0
"1086","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",28189,1,1016,"Capnocytophaga cynodegmi","","bacteria","false",-0.00267868675236757,-0.0807371777642678,-0.0807371777642678,0.0106194226394069,1,NA,NA,100,79,"10^-41.8539",0.0158004,0.0641709,NA,NA,-100,0,0,NA,NA,0,0,"10^0",0.0336485,0.108775,NA,NA,"",0,0,0
"1089","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",2610896,1,1301,"Streptococcus sp. LPB0220","","bacteria","false",1637.93607413292,100,100,224.855654966803,21174,52,20419,98.6327,1268.25,"10^-271.715",NA,NA,NA,NA,100,0.0530971131970347,5,NA,NA,95.45,41,"10^-307.653",NA,NA,NA,NA,"",0,0,0
"1090","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",113107,1,1301,"Streptococcus australis","","bacteria","false",934.402149726494,99,99,129.663150427159,12210,9,12120,99.8643,767.018,"10^-303.745",0.00201413,0.0198369,NA,NA,-0.112427673401169,0.223007875427546,21,3,17,98.8209,73.381,"10^-94.5111",0.933001,6.31511,NA,NA,"",18.0477749778467,9.28782443766413e-154,5.0011362356653e-153
"1091","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",1336,1,1301,"Streptococcus equi","","bacteria","false",316.554067374618,10.0660290944223,0.41695505739578,0.265485565985174,25,NA,NA,99.188,138.44,"10^-81.1496",0.101051,0.39437,NA,NA,10.0660290944223,143.553355239503,13518,5,13505,76.8853,150.354,"10^-65.5855",3.28022,13.9353,NA,NA,"",0,0,0
"1093","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",1318,1,1301,"Streptococcus parasanguinis","","bacteria","false",102.479079617433,20.6971033498652,14.3929114621717,38.6228401395231,3637,19,2948,99.1183,517.341,"10^-246.336",0.960333,2.61674,NA,NA,20.6971033498652,13.6778163595562,1288,50,423,97.6943,71.7338,"10^-208.311",0.182415,0.652043,NA,NA,"",4.81273999409245,2.88575274551412e-165,1.55646965503442e-164
"1094","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",1338,1,1301,"Streptococcus intermedius","","bacteria","false",12.186249967731,2.5126276862349,-0.183546581463081,0.0637165358364417,6,NA,NA,96.8167,86.5,"10^-45.1941",0.350018,1.55983,NA,NA,2.5126276862349,22.1414962031635,2085,1,2067,92.5629,106.321,"10^-71.8521",2.01168,8.01146,NA,NA,"",0,0,0
"1095","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",712633,1,1301,"Streptococcus sp. oral taxon 431","","bacteria","false",12.0409987912128,4.24139961194615,4.24139961194615,38.9839005092629,3671,16,3381,97.8978,579.889,"10^-268.516",2.92895,8.50072,NA,NA,1.09274805068008,0.0212388452788139,2,NA,NA,97.531,81,"10^-51.2495",0.00320435,0.0165038,NA,NA,"",0,0,0
"1096","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",2598453,1,1301,"Streptococcus sp. 116-D4","","bacteria","false",10.8250584319348,100,100,1.35928609784409,128,2,73,96.9146,148.924,"10^-65.3479",NA,NA,NA,NA,100,0.0424776905576278,4,NA,NA,99,42.75,"10^-307.653",NA,NA,NA,NA,"",0,0,0
"1097","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",1306,1,1301,"Streptococcus sp.","","bacteria","false",7.36614043281534,100,100,0.0212388452788139,2,NA,NA,100,118,"10^-68.4559",NA,NA,NA,NA,100,0.329202101821615,31,1,5,79.1704,61.5806,"10^-246.258",NA,NA,NA,NA,"",0,0,0
"1098","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",2382163,1,1301,"Streptococcus koreensis","","bacteria","false",5.41543740744249,100,100,0.552209977249161,52,3,23,94.9138,206.449,"10^-88.3445",NA,NA,NA,NA,100,0.0637165358364417,6,NA,NA,95.175,39.25,"10^-307.653",NA,NA,NA,NA,"",0,0,0
"1099","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",68892,1,1301,"Streptococcus infantis","","bacteria","false",4.75376446637273,4.98723469564459,2.18010833419062,0.127433071672883,12,NA,NA,98.63,140.3,"10^-81.0752",0.00778284,0.0548827,NA,NA,4.98723469564459,4.33272443687803,408,17,112,98.0309,68.7793,"10^-210.685",0.184193,0.83183,NA,NA,"",0,0,0
"1101","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",78535,1,1301,"Streptococcus viridans","","bacteria","false",1.66167659402167,100,30.811265366972,0.637165358364417,60,5,40,97.7526,283.552,"10^-163.185",0.0020928,0.0206117,NA,NA,100,0.0106194226394069,1,NA,NA,100,29,"10^-307.653",NA,NA,NA,NA,"",0,0,0
"1103","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",68891,1,1301,"Streptococcus peroris","","bacteria","false",0.325368434457943,100,100,0.0424776905576278,4,NA,NA,98.69,229,"10^-110.476",NA,NA,NA,NA,0.694842595526688,0.106194226394069,10,1,4,95.6164,62.7,"10^-150.857",0.021643,0.121684,NA,NA,"",0,0,0
"1104","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",82806,1,1301,"Streptococcus ovis","","bacteria","false",0.154602146292281,100,100,0.0212388452788139,2,NA,NA,93.7,79,"10^-35.0044",NA,NA,NA,NA,-100,0,0,NA,NA,0,0,"10^0",0.00634808,0.0231692,NA,NA,"",0,0,0
"1106","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",1304,1,1301,"Streptococcus salivarius","","bacteria","false",0.0901787008913875,0.452955131618385,0.129468598408631,1.51857743743519,143,6,76,92.6402,418.815,"10^-149.795",1.06747,3.4843,NA,NA,0.452955131618385,0.7645984300373,72,3,50,96.5594,196.444,"10^-234.475",0.324105,0.972488,NA,NA,"",1.20318499852311,2.5129851306593e-24,1.29884624730705e-23
"1107","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",76860,1,1301,"Streptococcus constellatus","","bacteria","false",0.0765770349548768,2.35870443434826,-0.012512689091412,0.265485565985174,25,NA,NA,99.2281,123.96,"10^-68.7384",0.290566,2.0044,NA,NA,2.35870443434826,0.148671916951697,14,1,4,99.8413,57.4286,"10^-198.494",0.0121652,0.0578736,NA,NA,"",2.40636999704623,0.00158042368602954,0.00721401193081815
"1108","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",59310,1,1301,"Streptococcus macedonicus","","bacteria","false",0.0529866095175722,2.85607341102707,2.85607341102707,0.254866143345767,24,NA,NA,99.3227,77.0909,"10^-40.0802",0.0204642,0.0820714,NA,NA,-100,0,0,NA,NA,0,0,"10^0",0.00689991,0.0333547,NA,NA,"",0,0,0
"1109","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",1759399,1,1301,"Streptococcus sp. A12","","bacteria","false",0.0165538587226397,1.17819926956162,0.00135297730450694,1.10441995449832,104,6,65,95.5503,347.269,"10^-165.464",1.09707,5.43243,NA,NA,1.17819926956162,0.0637165358364417,6,NA,NA,98.9833,40.6667,"10^-307.653",0.0112882,0.0444987,NA,NA,"",0,0,0
"1111","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",1839799,1,1301,"Streptococcus sp. FDAARGOS_192","","bacteria","false",0.00552782095461731,0.325046701966499,0.325046701966499,0.233627298066953,22,1,11,90.0009,250.842,"10^-89.561",0.0888723,0.445336,NA,NA,-100,0,0,NA,NA,0,0,"10^0",0.00124008,0.0122134,NA,NA,"",0,0,0
"1112","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",1310,1,1301,"Streptococcus sobrinus","","bacteria","false",0.00161691274999396,1.04585401223158,1.04585401223158,0.0212388452788139,2,NA,NA,93.8,97,"10^-45.8861",0.00187946,0.0185106,NA,NA,-100,0,0,NA,NA,0,0,"10^0",0.0170911,0.0903955,NA,NA,"",0,0,0
"1113","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",1343,1,1301,"Streptococcus vestibularis","","bacteria","false",0.00151082334879107,0.6044242923844,0.6044242923844,0.0424776905576278,4,NA,NA,97.619,190.5,"10^-94.2739",0.00610936,0.0601702,NA,NA,-0.153927738135855,0.0106194226394069,1,NA,NA,100,33,"10^-307.653",0.0818952,0.463047,NA,NA,"",0,0,0
"1114","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",1156431,1,1301,"Streptococcus sp. I-G2","","bacteria","false",0.000528298218719548,0.028476222753552,0.028476222753552,0.254866143345767,24,1,10,97.0645,169.409,"10^-85.5407",0.224187,1.07736,NA,NA,-100,0,0,NA,NA,0,0,"10^0",0.0474741,0.421813,NA,NA,"",0,0,0
"1115","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",1825069,1,1301,"Streptococcus marmotae","","bacteria","false",-0.000112662551071793,-0.0728725659854683,-0.0728725659854683,0.0212388452788139,2,NA,NA,100,89,"10^-48.6778",0.0341061,0.176572,NA,NA,-100,0,0,NA,NA,0,0,"10^0",0.0022758,0.0198503,NA,NA,"",0,0,0
"1116","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",1348,1,1301,"Streptococcus parauberis","","bacteria","false",-0.000165662309006621,-0.107153951597431,-0.107153951597431,0.0212388452788139,2,NA,NA,94.7,76,"10^-34.3372",0.21521,1.81021,NA,NA,-100,0,0,NA,NA,0,0,"10^0",0.133577,1.00627,NA,NA,"",0,0,0
"1119","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",1335,1,1301,"Streptococcus equinus","","bacteria","false",-0.00161575942287182,-0.110011370041475,-0.110011370041475,0.201769030148732,19,NA,NA,95.9444,118.167,"10^-62.4767",0.69106,4.44764,NA,NA,-100,0,0,NA,NA,0,0,"10^0",0.0668789,0.265127,NA,NA,"",0,0,0
"1122","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",1902136,1,1301,"Streptococcus sp. NPS 308","","bacteria","false",-0.00407703443540643,-0.13879545976843,-0.13879545976843,0.403538060297464,38,2,18,96.0008,260.861,"10^-175.298",2.18334,12.8232,NA,NA,-100,0,0,NA,NA,0,0,"10^0",0.00262084,0.0148948,NA,NA,"",0,0,0
"1126","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",1314,1,1301,"Streptococcus pyogenes","","bacteria","false",-0.0205692737270401,0.270098469515284,0.270098469515284,0.467254596133906,44,NA,NA,99.0643,75.7143,"10^-38.5027",0.237679,0.84997,NA,NA,-0.177654287787099,0.7645984300373,72,1,59,96.509,39.7761,"10^-75.431",23.4125,127.483,NA,NA,"",0,0,0
"1127","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",28037,1,1301,"Streptococcus mitis","","bacteria","false",-0.246328720730812,-0.107292954670563,-0.107292954670563,26.7503256286661,2519,8,2310,99.4616,370.813,"10^-282.174",81.1044,506.595,NA,NA,-0.136269098379345,1.25309187145002,118,4,24,95.1433,61.4954,"10^-213.777",11.2396,73.2852,NA,NA,"",53.9017364122922,3.37293507087246e-12,1.69700795753271e-11
"1128","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",309120,1,39948,"Dialister micraerophilus","","bacteria","false",264.25772836711,100,100,0.297343833903395,28,NA,NA,99.944,133,"10^-78.5949",NA,NA,NA,NA,2.07474225602757,0.169910762230511,16,NA,NA,99.6375,44.0625,"10^-274.043",0.0120957,0.0760649,NA,NA,"",0,0,0
"1129","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",39950,1,39948,"Dialister pneumosintes","","bacteria","false",194.090602170007,6.28368425572448,6.28368425572448,3.48317062572548,328,3,306,90.7,1613.74,"10^-286.608",0.126194,0.534237,NA,NA,-100,0,0,NA,NA,0,0,"10^0",0.00420684,0.0242903,NA,NA,"",0,0,0
"1130","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",278064,1,39948,"uncultured Dialister sp.","","bacteria","false",111.626542536059,100,100,0.106194226394069,10,NA,NA,99.93,149.6,"10^-89.9007",NA,NA,NA,NA,100,0.106194226394069,10,NA,NA,91.2889,41.6667,"10^-307.653",NA,NA,NA,NA,"",0,0,0
"1131","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",185007,1,46205,"Pseudobutyrivibrio xylanivorans","","bacteria","false",743.359584758486,100,100,0.0743359584758486,7,NA,NA,89.2133,157.571,"10^-46.1726",NA,NA,NA,NA,-100,0,0,NA,NA,0,0,"10^0",0.000902791,0.00889146,NA,NA,"",0,0,0
"1132","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",1093900,1,1354494,"Phialemoniopsis curvata","","eukaryota","false",425.187882411901,100,3.11048580355004,0.0424776905576278,4,NA,NA,98.4,122,"10^-68.4437",0.00134276,0.0132246,NA,NA,100,0.0424776905576278,4,NA,NA,97.5,40,"10^-307.653",NA,NA,NA,NA,"",0,0,0
"1134","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",55565,1,1654,"Actinomyces graevenitzii","","bacteria","false",389.348535049229,100,100,9.69553286977854,913,1,912,99.0312,1441.34,"10^-307.315",NA,NA,NA,NA,1.65568286622357,0.562829399888568,53,2,10,92.7914,57.6923,"10^-203.02",0.0747076,0.294816,NA,NA,"",0,0,0
"1135","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",111015,1,1654,"Actinomyces radicidentis","","bacteria","false",228.699704974624,29.5377776646736,29.5377776646736,19.2954909358024,1817,1,1813,88.2997,3079.35,"10^-307.302",0.208563,0.646187,NA,NA,-100,0,0,NA,NA,0,0,"10^0",0.0412318,0.167572,NA,NA,"",0,0,0
"1139","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",1522002,1,1654,"Actinomyces succiniciruminis","","bacteria","false",-0.00310973668852787,-0.162030319362105,-0.182444496076623,0.0424776905576278,4,NA,NA,89.7065,167.5,"10^-57.1787",0.192057,0.819862,NA,NA,-100,0,0,NA,NA,0,0,"10^0",0.0469,0.289452,NA,NA,"",0,0,0
"1141","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",156456,1,156454,"Anaeroglobus geminatus","","bacteria","false",242.052315628071,100,100,0.0212388452788139,2,NA,NA,100,150,"10^-90.3098",NA,NA,NA,NA,7.2598135089998,0.562829399888568,53,3,18,91.9403,56.3023,"10^-210.698",0.0154126,0.0754037,NA,NA,"",0,0,0
"1142","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",2098,1,2093,"Mycoplasma hominis","","bacteria","false",241.445716407738,100,99,2.37875067122716,224,6,203,99.1428,682.019,"10^-277.858",0.00221497,0.00971272,NA,NA,100,0.0955748037546625,9,NA,NA,97.8444,43.2222,"10^-307.653",NA,NA,NA,NA,"",0,0,0
"1143","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",2124,1,2093,"Mycoplasma salivarium","","bacteria","false",1.81289415901135,5.59381160464314,5.59381160464314,0.318582679182208,30,3,22,99.9305,256.2,"10^-170.438",0.0066393,0.0557658,NA,NA,0.645963547277186,0.0424776905576278,4,NA,NA,99.5,43.5,"10^-307.653",0.00675933,0.0552947,NA,NA,"",0,0,0
"1144","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",29559,1,2093,"Mycoplasma hyosynoviae","","bacteria","false",0.176700684189531,8.21773474769147,8.21773474769147,0.0212388452788139,2,NA,NA,100,127,"10^-74.6021",0.000259215,0.00255297,NA,NA,-100,0,0,NA,NA,0,0,"10^0",0.00178447,0.0125272,NA,NA,"",0,0,0
"1145","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",141643,1,2045110,"Sarcinofilum mucosum","","eukaryota","false",212.388452788139,100,100,0.0212388452788139,2,NA,NA,100,101,"10^-56.8666",NA,NA,NA,NA,-100,0,0,NA,NA,0,0,"10^0",0.000221467,0.0021812,NA,NA,"",0,0,0
"1146","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",652706,1,265975,"Oribacterium sp. oral taxon 078","","bacteria","false",201.209387809599,100,100,0.180530184869918,17,1,17,100,228,"10^-114.924",NA,NA,NA,NA,-0.0472655577660174,0.159291339591104,15,1,14,94.6903,60.6667,"10^-52.5427",0.206072,0.989741,NA,NA,"",0,0,0
"1147","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",573,1,570,"Klebsiella pneumoniae","","bacteria","false",185.325279098102,5.24474536499371,5.24474536499371,32.3467613596336,3046,6,2845,99.9689,1487.13,"10^-290.415",1.55119,5.8717,NA,NA,-0.18362642415859,1.31680840728646,124,1,19,98.4053,46.0727,"10^-265.334",8.46219,38.9126,NA,NA,"",137.151990681512,1.61295894155534e-06,7.83367691072124e-06
"1148","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",244366,1,570,"Klebsiella variicola","","bacteria","false",19.5764725867461,38.96117045587,0.00783626897224941,0.127433071672883,12,NA,NA,99.9125,128.5,"10^-75.4635",0.122969,0.569668,NA,NA,38.96117045587,11.1503937713773,1050,1,1048,97.9842,98.8956,"10^-61.1465",0.0520706,0.284856,NA,NA,"",0,0,0
"1149","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",1972757,1,570,"Klebsiella sp. PO552","","bacteria","false",1.16012794430631,100,100,0.0106194226394069,1,NA,NA,99.3,150,"10^-88.9208",NA,NA,NA,NA,-100,0,0,NA,NA,0,0,"10^0",0.00157889,0.0155502,NA,NA,"",0,0,0
"1150","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",1463165,1,570,"Klebsiella quasipneumoniae","","bacteria","false",-0.00540754066862984,-0.0932231775843179,-0.0932231775843179,0.0530971131970347,5,NA,NA,99.6932,185.6,"10^-101.599",0.0872305,0.366147,NA,NA,-100,0,0,NA,NA,0,0,"10^0",0.0570215,0.229194,NA,NA,"",0,0,0
"1152","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",1962672,1,-200010699,"Streptococcus virus MS1","","viruses","true",137.172616837911,100,100,0.0743359584758486,7,NA,NA,87,112,"10^-43.2152",NA,NA,NA,NA,100,0.467254596133906,44,2,14,84.3504,51.2381,"10^-208.138",NA,NA,NA,NA,"",0,0,0
"1153","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",644007,1,-200010699,"Streptococcus phage PH10","","viruses","true",7.11465935639505,100,100,0.0637165358364417,6,NA,NA,97.8667,142.5,"10^-80.8395",NA,NA,NA,NA,100,0.0212388452788139,2,NA,NA,98.95,48.5,"10^-307.653",NA,NA,NA,NA,"",0,0,0
"1154","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",555313,1,909656,"Phocaeicola abscessus","","bacteria","false",106.194226394069,100,100,0.0106194226394069,1,NA,NA,100,150,"10^-90.3098",NA,NA,NA,NA,-100,0,0,NA,NA,0,0,"10^0",0.00735853,0.0285983,NA,NA,"",0,0,0
"1157","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",2005703,1,1350,"Enterococcus wangshanyuanii","","bacteria","false",0.00330241774347019,0.32757231910623,0.32757231910623,0.0424776905576278,4,NA,NA,85.6375,248.5,"10^-53.7876",0.0186679,0.0726856,NA,NA,-100,0,0,NA,NA,0,0,"10^0",0.000781666,0.00550445,NA,NA,"",0,0,0
"1158","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",332949,1,1350,"Enterococcus silesiacus","","bacteria","false",0.00107915852703621,0.0856348260806162,0.0856348260806162,0.0530971131970347,5,NA,NA,95.18,84.4,"10^-40.3415",0.0388855,0.165956,NA,NA,-100,0,0,NA,NA,0,0,"10^0",0.000723893,0.00712952,NA,NA,"",0,0,0
"1159","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",53346,1,1350,"Enterococcus mundtii","","bacteria","false",-0.000456576301972496,-0.0905771284579626,-0.0905771284579626,0.0212388452788139,2,NA,NA,94.55,73.5,"10^-32.6387",0.0315477,0.113813,NA,NA,-100,0,0,NA,NA,0,0,"10^0",0.0466694,0.147051,NA,NA,"",0,0,0
"1160","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",53345,1,1350,"Enterococcus durans","","bacteria","false",-0.000737395947616935,-0.146287065673644,-0.146287065673644,0.0212388452788139,2,NA,NA,100,81,"10^-43.2291",0.0642765,0.2942,NA,NA,-100,0,0,NA,NA,0,0,"10^0",5.85425,28.4248,NA,NA,"",0,0,0
"1161","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",44008,1,1350,"Enterococcus cecorum","","bacteria","false",-0.00385880671194168,-0.137337717308122,-0.153104587221018,0.106194226394069,10,NA,NA,88.8111,90.8889,"10^-34.914",1.38109,8.32696,NA,NA,-100,0,0,NA,NA,0,0,"10^0",0.405583,2.95318,NA,NA,"",0,0,0
"1162","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",1351,1,1350,"Enterococcus faecalis","","bacteria","false",-0.0298052662399842,-0.193445485623463,-0.193445485623463,0.127433071672883,12,NA,NA,93.501,155.375,"10^-67.6546",0.930168,4.14967,NA,NA,-0.199145306862985,0.934509192267811,88,3,73,73.6392,29.0921,"10^-34.8765",4.13344,16.0633,NA,NA,"",0,0,0
"1163","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",1042156,1,1485,"Clostridium sp. SY8519","","bacteria","false",-0.000928824195270896,-0.125918774917662,-0.125918774917662,0.0424776905576278,4,NA,NA,94.25,139.5,"10^-72.1639",0.140854,0.781268,NA,NA,-100,0,0,NA,NA,0,0,"10^0",0.00554563,0.0237296,NA,NA,"",0,0,0
"1164","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",651561,1,59732,"Chryseobacterium arthrosphaerae","","bacteria","false",16.0329729349092,100,100,0.892031501710184,84,1,84,100,227,"10^-114.321",NA,NA,NA,NA,-100,0,0,NA,NA,0,0,"10^0",0.0205263,0.0869849,NA,NA,"",0,0,0
"1169","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",1471,1,1386,"Bacillus methanolicus","","bacteria","false",0.000983568262946487,0.0311688236940194,0.0311688236940194,0.0849553811152556,8,1,8,81.865,193,"10^-35.7747",0.0766089,0.267783,NA,NA,-100,0,0,NA,NA,0,0,"10^0",0.0234742,0.118461,NA,NA,"",0,0,0
"1170","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",1402,1,1386,"Bacillus licheniformis","","bacteria","false",-0.00058912595752856,-0.0746765173116493,-0.0746765173116493,0.0212388452788139,2,NA,NA,100,74,"10^-38.4685",0.0301948,0.11993,NA,NA,-100,0,0,NA,NA,0,0,"10^0",0.0336175,0.0993805,NA,NA,"",0,0,0
"1171","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",1547283,1,1386,"Bacillus weihaiensis","","bacteria","false",-0.00103487764130758,-0.18044955235253,-0.262358353452106,0.0106194226394069,1,NA,NA,86.4,88,"10^-31.5229",0.20593,0.744442,NA,NA,-100,0,0,NA,NA,0,0,"10^0",0.0113676,0.062996,NA,NA,"",0,0,0
"1172","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",1423,1,1386,"Bacillus subtilis","","bacteria","false",-0.00243507452462824,-0.308665545236548,-0.308665545236548,0.0212388452788139,2,NA,NA,98.65,109,"10^-59.6056",0.129486,0.350694,NA,NA,-100,0,0,NA,NA,0,0,"10^0",0.0817427,0.243121,NA,NA,"",0,0,0
"1176","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",208962,1,561,"Escherichia albertii","","bacteria","false",-0.00031979562413392,-0.0865472456934032,-0.0865472456934032,0.0212388452788139,2,NA,NA,91.5,106,"10^-47.9208",0.046637,0.29346,NA,NA,-100,0,0,NA,NA,0,0,"10^0",0.172979,1.45308,NA,NA,"",0,0,0
"1182","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",702113,1,165696,"Novosphingobium sp. PP1Y","","bacteria","false",-0.0224140695886426,-0.15610389696623,-0.190539500888872,0.24424672070636,23,1,19,99.3201,424.304,"10^-267.629",0.651241,2.13601,NA,NA,-0.15610389696623,0.0637165358364417,6,NA,NA,77.52,44.6,"10^-307.653",6.50678,41.2742,NA,NA,"",0,0,0
"1183","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",84109,1,84108,"Slackia exigua","","bacteria","false",4.34143595897156,100,100,0.0318582679182208,3,NA,NA,100,258,"10^-131.544",NA,NA,NA,NA,-100,0,0,NA,NA,0,0,"10^0",0.00467256,0.031447,NA,NA,"",0,0,0
"1184","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",84110,1,84108,"Slackia heliotrinireducens","","bacteria","false",0.0444094660228203,0.767190851872092,0.767190851872092,0.0424776905576278,4,NA,NA,95.55,116,"10^-59.2129",0.00773131,0.0452904,NA,NA,-100,0,0,NA,NA,0,0,"10^0",0.00922269,0.0807034,NA,NA,"",0,0,0
"1186","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",341694,1,1257,"Peptostreptococcus stomatis","","bacteria","false",3.49737221629788,100,100,0.0212388452788139,2,NA,NA,100,150,"10^-90.3098",NA,NA,NA,NA,-0.0851660002637016,0.212388452788139,20,1,4,90.2148,57.35,"10^-230.797",1.00425,9.29786,NA,NA,"",0,0,0
"1188","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",1868793,1,1470540,"Jeotgalibaca porci","","bacteria","false",3.39125968562704,100,100,0.0424776905576278,4,NA,NA,88.45,78.5,"10^-29.1894",NA,NA,NA,NA,100,0.0106194226394069,1,NA,NA,100,50,"10^-307.653",NA,NA,NA,NA,"",0,0,0
"1189","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",1903686,1,1470540,"Jeotgalibaca sp. PTS2502","","bacteria","false",3.35814010873368,1.41750558435172,1.41750558435172,3.13272967862505,295,1,295,97.983,347,"10^-169.181",0.460193,1.88538,NA,NA,-100,0,0,NA,NA,0,0,"10^0",0.352008,2.01624,NA,NA,"",0,0,0
"1190","OPS015_UGD-HIV-PNEU_BAL_RNA_1166_I2_S78",708126,1,1470540,"Jeotgalibaca dankookensis","","bacteria","false",-0.016027731702359,-0.140934000476531,-0.181437628752291,0.116813649033476,11,1,7,92.8719,181.909,"10^-68.3642",0.433484,1.74534,NA,NA,-100,0,0,NA,NA,0,0,"10^0",0.14196,1.00728,NA,NA,"",0,0,0
